annee,operateur_id,id_filiere,code_region,code_grand_secteur,pdl,conso,code_categorie_consommation,code_naf
2021,62,100,32,I,4,25882.0,ENT,13.0
2021,68,100,32,I,2,505.53,ENT,13.0
2021,85,200,32,I,61,200961.195,ENT,13.0
2021,86,200,32,I,1,42463.18139,ENT,13.0
2021,0,100,24,I,23,11069.53908,ENT,13.0
2021,69,100,24,I,1,1166.0,ENT,13.0
2021,99,100,24,I,1,72.929,ENT,13.0
2021,85,200,24,I,8,25364.93531,ENT,13.0
2021,0,100,44,I,90,124078.7492,ENT,13.0
2021,36,100,44,I,3,699.649,ENT,13.0
2021,58,100,44,I,1,15686.848,ENT,13.0
2021,72,100,44,I,8,5459.0,ENT,13.0
2021,79,100,44,I,3,100600.517,ENT,13.0
2021,173,100,44,I,1,61.794,ENT,13.0
2021,81,200,44,I,3,35058.0,ENT,13.0
2021,85,200,44,I,37,184138.346,ENT,13.0
2021,86,200,44,I,1,3440.836637,ENT,13.0
2021,101,200,44,I,3,1873.0,ENT,13.0
2021,0,100,75,I,53,17112.92814,ENT,13.0
2021,13,100,75,I,4,526.039,ENT,13.0
2021,71,100,75,I,1,527.0,ENT,13.0
2021,85,200,75,I,13,19030.23088,ENT,13.0
2021,0,100,53,I,21,2899.117349,ENT,13.0
2021,85,200,53,I,1,107.81848,ENT,13.0
2021,0,100,76,I,58,13683.66651,ENT,13.0
2021,38,100,76,I,1,252.0,ENT,13.0
2021,43,100,76,I,1,42.0,ENT,13.0
2021,56,100,76,I,1,47.0,ENT,13.0
2021,85,200,76,I,8,15952.0337,ENT,13.0
2021,0,100,52,I,52,58012.23345,ENT,13.0
2021,85,200,52,I,12,90888.20413,ENT,13.0
2021,105,100,1,I,1,314.317,ENT,13.0
2021,105,100,2,I,1,9.513,ENT,13.0
2021,105,100,4,I,1,55.03,ENT,13.0
2021,0,100,84,I,66,36551.69356,ENT,15.0
2021,85,200,84,I,13,31470.7909,ENT,15.0
2021,0,100,93,I,5,1090.042885,ENT,15.0
2021,0,100,11,I,73,20625.09923,ENT,15.0
2021,85,200,11,I,7,7062.98297,ENT,15.0
2021,0,100,27,I,15,8032.592122,ENT,15.0
2021,85,200,27,I,3,1119.22825,ENT,15.0
2021,0,100,28,I,16,5697.216343,ENT,15.0
2021,85,200,28,I,4,2700.49477,ENT,15.0
2021,0,100,32,I,11,5279.386197,ENT,15.0
2021,85,200,32,I,2,746.55171,ENT,15.0
2021,0,100,24,I,31,9589.800914,ENT,15.0
2021,85,200,24,I,6,7965.98437,ENT,15.0
2021,0,100,44,I,13,5663.955772,ENT,15.0
2021,72,100,44,I,4,1412.0,ENT,15.0
2021,85,200,44,I,5,31910.75606,ENT,15.0
2021,0,100,75,I,58,13574.97715,ENT,15.0
2021,13,100,75,I,4,329.053,ENT,15.0
2021,71,100,75,I,15,2239.0,ENT,15.0
2021,85,200,75,I,12,15289.74348,ENT,15.0
2021,0,100,53,I,8,628.3767798,ENT,15.0
2021,85,200,53,I,1,586.31953,ENT,15.0
2021,0,100,76,I,34,10637.55171,ENT,15.0
2021,85,200,76,I,10,9045.45791,ENT,15.0
2021,0,100,52,I,66,21747.91298,ENT,15.0
2021,85,200,52,I,11,10054.58514,ENT,15.0
2021,0,100,84,I,2478,1259739.817,ENT,25.0
2021,53,100,84,I,11,8860.137,ENT,25.0
2021,58,100,84,I,10,77410.825,ENT,25.0
2021,70,100,84,I,1,8.45,ENT,25.0
2021,73,100,84,I,1,250.0,ENT,25.0
2021,74,100,84,I,4,3673.0,ENT,25.0
2021,82,100,84,I,14,3259.256,ENT,25.0
2021,100,100,84,I,13,41222.395,ENT,25.0
2021,135,100,84,I,1,102.118,ENT,25.0
2021,153,100,84,I,3,392.335,ENT,25.0
2021,82,200,84,I,1,565.578,ENT,25.0
2021,85,200,84,I,438,610164.1541,ENT,25.0
2021,86,200,84,I,6,119613.4419,ENT,25.0
2021,0,100,93,I,292,105351.9355,ENT,25.0
2021,17,100,93,I,1,50.0,ENT,25.0
2021,85,200,93,I,25,53705.11693,ENT,25.0
2021,0,100,11,I,835,237553.1036,ENT,25.0
2021,85,200,11,I,151,152123.6608,ENT,25.0
2021,0,100,27,I,834,463050.6556,ENT,25.0
2021,42,100,27,I,1,31.53,ENT,25.0
2021,67,100,27,I,2,1213.07,ENT,25.0
2021,85,200,27,I,169,315096.0112,ENT,25.0
2021,86,200,27,I,3,109346.7711,ENT,25.0
2021,0,100,28,I,595,272292.1341,ENT,25.0
2021,85,200,28,I,89,159581.5704,ENT,25.0
2021,0,100,32,I,728,397919.4011,ENT,25.0
2021,58,100,32,I,3,46485.929,ENT,25.0
2021,62,100,32,I,3,133.0,ENT,25.0
2021,68,100,32,I,37,49572.565,ENT,25.0
2021,85,200,32,I,166,328931.9876,ENT,25.0
2021,86,200,32,I,3,151604.551,ENT,25.0
2021,0,100,24,I,524,232824.1748,ENT,25.0
2021,69,100,24,I,11,7949.0,ENT,25.0
2021,76,100,24,I,19,5251.787,ENT,25.0
2021,99,100,24,I,5,1730.357,ENT,25.0
2021,85,200,24,I,90,130908.0471,ENT,25.0
2021,86,200,24,I,1,538.07965,ENT,25.0
2021,0,100,44,I,781,605922.8869,ENT,25.0
2021,3,100,44,I,2,150.939,ENT,25.0
2021,4,100,44,I,3,1118.321,ENT,25.0
2021,7,100,44,I,1,1389.322,ENT,25.0
2021,9,100,44,I,3,482.184,ENT,25.0
2021,15,100,44,I,4,7962.0,ENT,25.0
2021,31,100,44,I,5,1816.698,ENT,25.0
2021,36,100,44,I,2,301.068,ENT,25.0
2021,58,100,44,I,2,32879.019,ENT,25.0
2021,67,100,44,I,4,1391.608,ENT,25.0
2021,72,100,44,I,127,101307.0,ENT,25.0
2021,78,100,44,I,8,1990.512,ENT,25.0
2021,79,100,44,I,8,2359.291,ENT,25.0
2021,140,100,44,I,1,1468.332,ENT,25.0
2021,173,100,44,I,32,34198.735,ENT,25.0
2021,79,200,44,I,1,368.545,ENT,25.0
2021,81,200,44,I,3,2976.0,ENT,25.0
2021,85,200,44,I,194,517544.906,ENT,25.0
2021,86,200,44,I,2,90538.35842,ENT,25.0
2021,101,200,44,I,8,129212.0,ENT,25.0
2021,0,100,75,I,705,261981.6249,ENT,25.0
2021,13,100,75,I,67,28532.144,ENT,25.0
2021,58,100,75,I,3,51006.411,ENT,25.0
2021,71,100,75,I,26,5526.0,ENT,25.0
2021,85,200,75,I,95,133934.766,ENT,25.0
2021,87,200,75,I,7,3735.0,ENT,25.0
2021,102,200,75,I,1,5799.791353,ENT,25.0
2021,0,100,53,I,376,151944.9247,ENT,25.0
2021,58,100,53,I,1,41468.137,ENT,25.0
2021,85,200,53,I,38,88713.26481,ENT,25.0
2021,0,100,76,I,621,237785.9952,ENT,25.0
2021,10,100,76,I,2,199.0,ENT,25.0
2021,38,100,76,I,1,93.0,ENT,25.0
2021,43,100,76,I,1,117.0,ENT,25.0
2021,44,100,76,I,3,408.0,ENT,25.0
2021,45,100,76,I,3,745.0,ENT,25.0
2021,56,100,76,I,2,245.0,ENT,25.0
2021,58,100,76,I,1,31655.089,ENT,25.0
2021,103,100,76,I,1,353.419,ENT,25.0
2021,85,200,76,I,88,96302.35259,ENT,25.0
2021,102,200,76,I,2,90840.32335,ENT,25.0
2021,0,100,52,I,869,431796.0272,ENT,25.0
2021,85,200,52,I,145,313625.3959,ENT,25.0
2021,105,100,1,I,19,1341.609,ENT,25.0
2021,105,100,2,I,8,673.294,ENT,25.0
2021,105,100,3,I,7,406.186,ENT,25.0
2021,105,100,4,I,20,3062.287,ENT,25.0
2021,105,100,94,I,11,959.641,ENT,25.0
2021,0,100,84,I,549,343353.3897,ENT,28.0
2021,58,100,84,I,3,32691.219,ENT,28.0
2021,74,100,84,I,1,89.0,ENT,28.0
2021,82,100,84,I,4,9643.889,ENT,28.0
2021,100,100,84,I,1,3718.048,ENT,28.0
2021,135,100,84,I,1,84.244,ENT,28.0
2021,153,100,84,I,1,24.505,ENT,28.0
2021,85,200,84,I,140,205110.4444,ENT,28.0
2021,86,200,84,I,2,27994.83236,ENT,28.0
2021,0,100,93,I,76,18142.79183,ENT,28.0
2021,1,100,93,I,1,78.0,ENT,28.0
2021,85,200,93,I,14,11708.06998,ENT,28.0
2021,0,100,11,I,282,59616.01903,ENT,28.0
2021,85,200,11,I,56,37365.62786,ENT,28.0
2021,0,100,27,I,176,116438.2362,ENT,28.0
2021,58,100,27,I,1,20731.871,ENT,28.0
2021,67,100,27,I,1,1583.132,ENT,28.0
2021,85,200,27,I,57,102329.2242,ENT,28.0
2021,86,200,27,I,3,50173.89664,ENT,28.0
2021,0,100,28,I,134,108209.2572,ENT,28.0
2021,85,200,28,I,36,67646.11966,ENT,28.0
2021,86,200,28,I,1,0.022876,ENT,28.0
2021,0,100,32,I,242,201841.3118,ENT,28.0
2021,58,100,32,I,2,2280.879,ENT,28.0
2021,62,100,32,I,2,115.0,ENT,28.0
2021,68,100,32,I,4,3335.576,ENT,28.0
2021,85,200,32,I,84,175167.6194,ENT,28.0
2021,0,100,24,I,141,181733.568,ENT,28.0
2021,69,100,24,I,8,5610.0,ENT,28.0
2021,76,100,24,I,9,4385.519,ENT,28.0
2021,99,100,24,I,4,247.818,ENT,28.0
2021,85,200,24,I,54,85546.02125,ENT,28.0
2021,0,100,44,I,203,145402.7701,ENT,28.0
2021,31,100,44,I,2,322.047,ENT,28.0
2021,58,100,44,I,1,20896.579,ENT,28.0
2021,64,100,44,I,1,103.776,ENT,28.0
2021,72,100,44,I,55,112105.0,ENT,28.0
2021,78,100,44,I,2,628.237,ENT,28.0
2021,79,100,44,I,4,22312.102,ENT,28.0
2021,173,100,44,I,18,19794.377,ENT,28.0
2021,79,200,44,I,5,32556.345,ENT,28.0
2021,81,200,44,I,3,5671.0,ENT,28.0
2021,85,200,44,I,92,196727.1437,ENT,28.0
2021,86,200,44,I,5,174254.0906,ENT,28.0
2021,101,200,44,I,10,24481.0,ENT,28.0
2021,0,100,75,I,182,69915.17763,ENT,28.0
2021,13,100,75,I,24,9919.184,ENT,28.0
2021,71,100,75,I,19,14929.0,ENT,28.0
2021,85,200,75,I,35,47919.84526,ENT,28.0
2021,87,200,75,I,1,788.0,ENT,28.0
2021,0,100,53,I,130,84654.88505,ENT,28.0
2021,85,200,53,I,19,40182.95103,ENT,28.0
2021,0,100,76,I,145,79167.12961,ENT,28.0
2021,10,100,76,I,1,25.0,ENT,28.0
2021,103,100,76,I,3,2768.144,ENT,28.0
2021,85,200,76,I,22,38019.29934,ENT,28.0
2021,0,100,52,I,235,163755.3389,ENT,28.0
2021,85,200,52,I,48,129691.8803,ENT,28.0
2021,105,100,4,I,3,89.252,ENT,28.0
2021,0,100,84,I,177,81595.40897,ENT,31.0
2021,82,100,84,I,2,120.909,ENT,31.0
2021,135,100,84,I,11,26209.835,ENT,31.0
2021,85,200,84,I,23,50171.76247,ENT,31.0
2021,0,100,93,I,31,2604.885124,ENT,31.0
2021,0,100,11,I,76,7986.51202,ENT,31.0
2021,63,100,11,I,1,54.0,ENT,31.0
2021,85,200,11,I,11,6764.54111,ENT,31.0
2021,0,100,27,I,85,48696.5725,ENT,31.0
2021,85,200,27,I,23,43806.70719,ENT,31.0
2021,0,100,28,I,47,17646.45349,ENT,31.0
2021,85,200,28,I,10,9943.1129,ENT,31.0
2021,0,100,32,I,65,35334.17028,ENT,31.0
2021,62,100,32,I,1,22.0,ENT,31.0
2021,68,100,32,I,3,483.101,ENT,31.0
2021,85,200,32,I,17,19475.00395,ENT,31.0
2021,0,100,24,I,58,23397.67116,ENT,31.0
2021,69,100,24,I,1,781.0,ENT,31.0
2021,76,100,24,I,1,133.659,ENT,31.0
2021,85,200,24,I,21,35217.84037,ENT,31.0
2021,0,100,44,I,86,72943.80946,ENT,31.0
2021,3,100,44,I,1,67.494,ENT,31.0
2021,15,100,44,I,1,36.0,ENT,31.0
2021,31,100,44,I,2,729.23,ENT,31.0
2021,36,100,44,I,1,103.609,ENT,31.0
2021,67,100,44,I,10,1594.378,ENT,31.0
2021,72,100,44,I,24,21830.0,ENT,31.0
2021,173,100,44,I,2,216.578,ENT,31.0
2021,85,200,44,I,13,20074.43241,ENT,31.0
2021,101,200,44,I,2,10770.0,ENT,31.0
2021,0,100,75,I,96,31348.51206,ENT,31.0
2021,13,100,75,I,22,9414.217,ENT,31.0
2021,71,100,75,I,14,3903.0,ENT,31.0
2021,85,200,75,I,16,18830.25339,ENT,31.0
2021,0,100,53,I,58,9517.366346,ENT,31.0
2021,85,200,53,I,5,1779.71458,ENT,31.0
2021,0,100,76,I,74,10955.76133,ENT,31.0
2021,103,100,76,I,1,28.437,ENT,31.0
2021,85,200,76,I,3,1317.65541,ENT,31.0
2021,0,100,52,I,161,69954.71149,ENT,31.0
2021,85,200,52,I,18,20776.30845,ENT,31.0
2021,105,100,1,I,1,1.313,ENT,31.0
2021,105,100,2,I,5,299.403,ENT,31.0
2021,105,100,4,I,10,526.261,ENT,31.0
2021,0,100,84,I,1641,478664.2806,ENT,35.0
2021,58,100,84,I,4,149328.339,ENT,35.0
2021,73,100,84,I,7,1014.0,ENT,35.0
2021,74,100,84,I,1,30.0,ENT,35.0
2021,82,100,84,I,5,1061.135,ENT,35.0
2021,135,100,84,I,1,20.215,ENT,35.0
2021,85,200,84,I,2145,3901203.79,ENT,35.0
2021,86,200,84,I,8,3542204.22,ENT,35.0
2021,0,100,93,I,955,229161.0835,ENT,35.0
2021,1,100,93,I,2,2284.0,ENT,35.0
2021,58,100,93,I,4,84789.588,ENT,35.0
2021,85,200,93,I,1113,1849561.288,ENT,35.0
2021,86,200,93,I,11,10733049.12,ENT,35.0
2021,0,100,11,I,1475,1125831.866,ENT,35.0
2021,19,100,11,I,1,151.653,ENT,35.0
2021,58,100,11,I,3,41895.829,ENT,35.0
2021,85,200,11,I,2711,5456294.893,ENT,35.0
2021,86,200,11,I,55,6892760.69,ENT,35.0
2021,0,100,27,I,488,90267.56148,ENT,35.0
2021,58,100,27,I,1,1063.294,ENT,35.0
2021,67,100,27,I,5,1982.386,ENT,35.0
2021,85,200,27,I,475,1039740.214,ENT,35.0
2021,86,200,27,I,4,353121.3093,ENT,35.0
2021,0,100,28,I,431,247684.1361,ENT,35.0
2021,20,100,28,I,2,576.465,ENT,35.0
2021,58,100,28,I,1,106143.53,ENT,35.0
2021,85,200,28,I,1302,2098133.522,ENT,35.0
2021,86,200,28,I,5,1335147.091,ENT,35.0
2021,0,100,32,I,859,249053.0369,ENT,35.0
2021,37,100,32,I,1,104.027,ENT,35.0
2021,58,100,32,I,5,116615.498,ENT,35.0
2021,62,100,32,I,20,1137.0,ENT,35.0
2021,68,100,32,I,25,7421.661,ENT,35.0
2021,159,100,32,I,4,565.0,ENT,35.0
2021,85,200,32,I,1845,3125781.295,ENT,35.0
2021,86,200,32,I,15,13764430.73,ENT,35.0
2021,0,100,24,I,395,128469.7769,ENT,35.0
2021,58,100,24,I,2,44621.841,ENT,35.0
2021,69,100,24,I,17,2298.0,ENT,35.0
2021,76,100,24,I,7,2041.67,ENT,35.0
2021,99,100,24,I,2,378.721,ENT,35.0
2021,85,200,24,I,612,830587.2996,ENT,35.0
2021,86,200,24,I,5,247125.9404,ENT,35.0
2021,0,100,44,I,1077,262638.7798,ENT,35.0
2021,7,100,44,I,1,82.556,ENT,35.0
2021,9,100,44,I,5,1162.349,ENT,35.0
2021,31,100,44,I,2,929.324,ENT,35.0
2021,36,100,44,I,2,137.54,ENT,35.0
2021,49,100,44,I,1,292.312,ENT,35.0
2021,58,100,44,I,2,76902.828,ENT,35.0
2021,64,100,44,I,2,317.885,ENT,35.0
2021,72,100,44,I,104,74416.0,ENT,35.0
2021,78,100,44,I,2,1333.146,ENT,35.0
2021,79,100,44,I,3,1651.776,ENT,35.0
2021,140,100,44,I,2,324.5,ENT,35.0
2021,173,100,44,I,45,54305.69,ENT,35.0
2021,79,200,44,I,6,3358.855,ENT,35.0
2021,85,200,44,I,1223,2264425.488,ENT,35.0
2021,86,200,44,I,13,12320743.72,ENT,35.0
2021,101,200,44,I,116,541955.0,ENT,35.0
2021,0,100,75,I,1260,306453.4039,ENT,35.0
2021,13,100,75,I,70,23081.374,ENT,35.0
2021,58,100,75,I,1,85376.18,ENT,35.0
2021,71,100,75,I,38,6281.0,ENT,35.0
2021,85,200,75,I,831,1177289.444,ENT,35.0
2021,86,200,75,I,13,1825828.36,ENT,35.0
2021,87,200,75,I,169,288519.0,ENT,35.0
2021,102,200,75,I,8,634435.9899,ENT,35.0
2021,0,100,53,I,581,237326.5558,ENT,35.0
2021,85,200,53,I,380,2486489.989,ENT,35.0
2021,86,200,53,I,4,317061.3245,ENT,35.0
2021,0,100,76,I,1591,280412.6777,ENT,35.0
2021,10,100,76,I,5,743.0,ENT,35.0
2021,43,100,76,I,1,23.0,ENT,35.0
2021,44,100,76,I,1,91.0,ENT,35.0
2021,103,100,76,I,8,1578.993,ENT,35.0
2021,10,200,76,I,4,2321.0,ENT,35.0
2021,85,200,76,I,647,890020.6785,ENT,35.0
2021,86,200,76,I,3,191831.7599,ENT,35.0
2021,102,200,76,I,2,388241.1693,ENT,35.0
2021,0,100,52,I,522,172924.7353,ENT,35.0
2021,58,100,52,I,1,55973.349,ENT,35.0
2021,85,200,52,I,391,2189119.925,ENT,35.0
2021,86,200,52,I,8,3226947.492,ENT,35.0
2021,105,100,1,I,21,4225.529,ENT,35.0
2021,105,100,2,I,19,9552.602,ENT,35.0
2021,105,100,3,I,15,5308.963,ENT,35.0
2021,105,100,4,I,18,2658.837,ENT,35.0
2021,105,100,94,I,49,23111.996,ENT,35.0
2021,0,100,84,I,73,7128.737916,ENT,14.0
2021,85,200,84,I,13,6382.18726,ENT,14.0
2021,0,100,93,I,15,1072.529286,ENT,14.0
2021,0,100,11,I,150,12555.31591,ENT,14.0
2021,85,200,11,I,7,1924.35284,ENT,14.0
2021,0,100,27,I,19,3696.707675,ENT,14.0
2021,85,200,27,I,7,19760.48825,ENT,14.0
2021,0,100,28,I,24,4562.165217,ENT,14.0
2021,85,200,28,I,2,2566.2382,ENT,14.0
2021,0,100,32,I,34,5768.595424,ENT,14.0
2021,85,200,32,I,15,11639.46095,ENT,14.0
2021,0,100,24,I,19,2171.958186,ENT,14.0
2021,85,200,24,I,3,2373.71682,ENT,14.0
2021,0,100,44,I,37,24662.66439,ENT,14.0
2021,15,100,44,I,1,55.0,ENT,14.0
2021,67,100,44,I,1,16.334,ENT,14.0
2021,72,100,44,I,3,183.0,ENT,14.0
2021,173,100,44,I,2,64.598,ENT,14.0
2021,85,200,44,I,12,49611.96937,ENT,14.0
2021,0,100,75,I,32,7488.746145,ENT,14.0
2021,13,100,75,I,11,848.721,ENT,14.0
2021,71,100,75,I,3,369.0,ENT,14.0
2021,85,200,75,I,7,2272.8264,ENT,14.0
2021,0,100,53,I,25,4982.049642,ENT,14.0
2021,85,200,53,I,4,4500.80312,ENT,14.0
2021,0,100,76,I,32,12138.12413,ENT,14.0
2021,10,100,76,I,1,107.0,ENT,14.0
2021,85,200,76,I,9,6264.37503,ENT,14.0
2021,0,100,52,I,63,7436.326723,ENT,14.0
2021,85,200,52,I,5,1832.79222,ENT,14.0
2021,105,100,1,I,1,182.189,ENT,14.0
2021,105,100,2,I,1,23.861,ENT,14.0
2021,0,100,84,I,6,7302.118893,ENT,19.0
2021,58,100,84,I,1,434003.892,ENT,19.0
2021,85,200,84,I,1,6700.14673,ENT,19.0
2021,86,200,84,I,1,762498.109,ENT,19.0
2021,0,100,93,I,8,6622.304956,ENT,19.0
2021,58,100,93,I,5,686464.868,ENT,19.0
2021,86,200,93,I,6,5249350.826,ENT,19.0
2021,0,100,11,I,7,9044.020926,ENT,19.0
2021,58,100,11,I,5,35460.432,ENT,19.0
2021,85,200,11,I,4,30491.42436,ENT,19.0
2021,86,200,11,I,1,331914.3879,ENT,19.0
2021,0,100,27,I,1,167.212,ENT,19.0
2021,85,200,27,I,1,3601.02568,ENT,19.0
2021,0,100,28,I,11,48286.57023,ENT,19.0
2021,58,100,28,I,2,403110.263,ENT,19.0
2021,85,200,28,I,4,81330.01465,ENT,19.0
2021,86,200,28,I,4,2256202.977,ENT,19.0
2021,0,100,32,I,4,4203.001026,ENT,19.0
2021,58,100,32,I,1,22789.976,ENT,19.0
2021,85,200,32,I,4,10628.03727,ENT,19.0
2021,0,100,24,I,1,61.00066001,ENT,19.0
2021,99,100,24,I,1,81.172,ENT,19.0
2021,72,100,44,I,1,86.0,ENT,19.0
2021,173,100,44,I,2,131.897,ENT,19.0
2021,0,100,75,I,2,551.4031549,ENT,19.0
2021,13,100,75,I,1,1063.258,ENT,19.0
2021,71,100,75,I,1,34.0,ENT,19.0
2021,85,200,75,I,2,4282.02747,ENT,19.0
2021,0,100,53,I,1,1303.796667,ENT,19.0
2021,0,100,76,I,3,1204.60882,ENT,19.0
2021,0,100,52,I,8,6437.930274,ENT,19.0
2021,58,100,52,I,1,69003.633,ENT,19.0
2021,85,200,52,I,1,1995.23054,ENT,19.0
2021,86,200,52,I,1,752088.1056,ENT,19.0
2021,105,100,1,I,1,426.767,ENT,19.0
2021,105,100,2,I,2,9215.61,ENT,19.0
2021,105,100,3,I,2,823.063,ENT,19.0
2021,0,100,84,I,701,1386482.286,ENT,22.0
2021,58,100,84,I,6,274079.575,ENT,22.0
2021,82,100,84,I,2,350.306,ENT,22.0
2021,135,100,84,I,1,1933.596,ENT,22.0
2021,153,100,84,I,1,3854.406,ENT,22.0
2021,85,200,84,I,151,438824.5985,ENT,22.0
2021,86,200,84,I,4,199602.0219,ENT,22.0
2021,0,100,93,I,103,86584.64667,ENT,22.0
2021,85,200,93,I,9,20561.8484,ENT,22.0
2021,0,100,11,I,185,150460.1083,ENT,22.0
2021,85,200,11,I,47,86300.96595,ENT,22.0
2021,0,100,27,I,221,690154.9842,ENT,22.0
2021,58,100,27,I,3,89312.504,ENT,22.0
2021,67,100,27,I,1,13.46,ENT,22.0
2021,85,200,27,I,55,196070.3006,ENT,22.0
2021,86,200,27,I,1,62587.06888,ENT,22.0
2021,0,100,28,I,166,434331.1227,ENT,22.0
2021,85,200,28,I,44,158327.5356,ENT,22.0
2021,0,100,32,I,254,678626.7759,ENT,22.0
2021,58,100,32,I,4,47869.003,ENT,22.0
2021,62,100,32,I,1,50.0,ENT,22.0
2021,68,100,32,I,8,16804.691,ENT,22.0
2021,85,200,32,I,76,182788.9798,ENT,22.0
2021,86,200,32,I,3,41559.74604,ENT,22.0
2021,0,100,24,I,150,400339.6358,ENT,22.0
2021,58,100,24,I,3,17520.056,ENT,22.0
2021,69,100,24,I,5,7254.0,ENT,22.0
2021,76,100,24,I,6,5872.706,ENT,22.0
2021,99,100,24,I,2,7105.015,ENT,22.0
2021,85,200,24,I,54,138430.5775,ENT,22.0
2021,86,200,24,I,2,65016.61777,ENT,22.0
2021,0,100,44,I,200,422301.6662,ENT,22.0
2021,15,100,44,I,3,2565.0,ENT,22.0
2021,31,100,44,I,2,14812.529,ENT,22.0
2021,36,100,44,I,1,146.672,ENT,22.0
2021,58,100,44,I,2,80190.153,ENT,22.0
2021,72,100,44,I,39,94496.0,ENT,22.0
2021,78,100,44,I,1,313.255,ENT,22.0
2021,79,100,44,I,3,1106.59,ENT,22.0
2021,140,100,44,I,2,1473.492,ENT,22.0
2021,173,100,44,I,7,3077.847,ENT,22.0
2021,85,200,44,I,72,174449.1916,ENT,22.0
2021,86,200,44,I,3,150299.8475,ENT,22.0
2021,101,200,44,I,7,15484.0,ENT,22.0
2021,0,100,75,I,165,213171.3812,ENT,22.0
2021,13,100,75,I,22,15988.012,ENT,22.0
2021,71,100,75,I,8,6609.0,ENT,22.0
2021,85,200,75,I,31,74311.99944,ENT,22.0
2021,86,200,75,I,2,86484.26534,ENT,22.0
2021,87,200,75,I,2,814.0,ENT,22.0
2021,102,200,75,I,1,218489.1266,ENT,22.0
2021,0,100,53,I,143,240443.1701,ENT,22.0
2021,58,100,53,I,1,75904.752,ENT,22.0
2021,85,200,53,I,26,69652.25749,ENT,22.0
2021,0,100,76,I,158,153442.8003,ENT,22.0
2021,85,200,76,I,22,40670.97713,ENT,22.0
2021,0,100,52,I,281,486550.1954,ENT,22.0
2021,58,100,52,I,1,54648.179,ENT,22.0
2021,85,200,52,I,65,134752.2263,ENT,22.0
2021,86,200,52,I,3,113777.4367,ENT,22.0
2021,105,100,1,I,4,586.451,ENT,22.0
2021,105,100,2,I,8,4783.247,ENT,22.0
2021,105,100,4,I,10,3893.165,ENT,22.0
2021,105,100,94,I,2,1492.27,ENT,22.0
2021,0,100,84,I,39,37447.03538,ENT,30.0
2021,58,100,84,I,2,41489.313,ENT,30.0
2021,82,100,84,I,1,8300.009,ENT,30.0
2021,85,200,84,I,26,39287.05596,ENT,30.0
2021,0,100,93,I,30,111576.7143,ENT,30.0
2021,58,100,93,I,2,157440.135,ENT,30.0
2021,85,200,93,I,3,35411.88971,ENT,30.0
2021,86,200,93,I,1,52210.47934,ENT,30.0
2021,0,100,11,I,78,176803.0825,ENT,30.0
2021,58,100,11,I,4,167899.987,ENT,30.0
2021,85,200,11,I,14,48744.62785,ENT,30.0
2021,86,200,11,I,4,182576.0955,ENT,30.0
2021,0,100,27,I,22,24162.63263,ENT,30.0
2021,85,200,27,I,5,5594.06527,ENT,30.0
2021,0,100,28,I,17,42334.63795,ENT,30.0
2021,58,100,28,I,2,48319.412,ENT,30.0
2021,85,200,28,I,8,58805.14947,ENT,30.0
2021,0,100,32,I,25,93728.51745,ENT,30.0
2021,85,200,32,I,12,68757.08868,ENT,30.0
2021,86,200,32,I,1,26205.8541,ENT,30.0
2021,0,100,24,I,43,64214.22235,ENT,30.0
2021,85,200,24,I,22,55371.93825,ENT,30.0
2021,86,200,24,I,1,10671.37776,ENT,30.0
2021,0,100,44,I,13,19701.95908,ENT,30.0
2021,72,100,44,I,5,27953.0,ENT,30.0
2021,85,200,44,I,4,7063.13967,ENT,30.0
2021,101,200,44,I,1,626.0,ENT,30.0
2021,0,100,75,I,96,181344.4492,ENT,30.0
2021,13,100,75,I,1,435.353,ENT,30.0
2021,58,100,75,I,2,19897.694,ENT,30.0
2021,71,100,75,I,1,1084.0,ENT,30.0
2021,85,200,75,I,35,52461.18015,ENT,30.0
2021,87,200,75,I,8,87769.0,ENT,30.0
2021,102,200,75,I,2,41012.58419,ENT,30.0
2021,0,100,53,I,46,28246.23414,ENT,30.0
2021,58,100,53,I,3,133887.9,ENT,30.0
2021,85,200,53,I,3,9731.07484,ENT,30.0
2021,0,100,76,I,105,227862.8675,ENT,30.0
2021,38,100,76,I,2,876.0,ENT,30.0
2021,44,100,76,I,1,407.0,ENT,30.0
2021,58,100,76,I,3,142675.021,ENT,30.0
2021,85,200,76,I,25,33740.19847,ENT,30.0
2021,102,200,76,I,1,24538.09159,ENT,30.0
2021,0,100,52,I,65,96431.0659,ENT,30.0
2021,58,100,52,I,3,133985.147,ENT,30.0
2021,85,200,52,I,24,89876.64176,ENT,30.0
2021,86,200,52,I,1,54855.75091,ENT,30.0
2021,105,100,1,I,1,133.507,ENT,30.0
2021,105,100,3,I,1,86.464,ENT,30.0
2021,105,100,94,I,5,3447.892,ENT,30.0
2021,0,100,84,I,794,79016.47375,ENT,41.0
2021,53,100,84,I,1,35.175,ENT,41.0
2021,74,100,84,I,1,2.0,ENT,41.0
2021,82,100,84,I,11,965.792,ENT,41.0
2021,100,100,84,I,1,0.17,ENT,41.0
2021,153,100,84,I,1,83.092,ENT,41.0
2021,170,100,84,I,1,13.743,ENT,41.0
2021,85,200,84,I,57,31857.75899,ENT,41.0
2021,0,100,93,I,632,43738.93154,ENT,41.0
2021,1,100,93,I,2,154.0,ENT,41.0
